method,problem_id,candidate_id,parsed_candidate_rank,executable,solver_status,objective_correct_posthoc,structure_score,consensus_score,selection_score,selected
ReplenishVerifier-Full,single_period_newsvendor_0018,Qwen3-8B_k1,1,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
ReplenishVerifier-Full,single_period_newsvendor_0018,Qwen3-8B_k2,2,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
ReplenishVerifier-Full,single_period_newsvendor_0018,Qwen3-8B_k3,3,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
ReplenishVerifier-Full,single_period_newsvendor_0018,Qwen3-8B_k4,4,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
ReplenishVerifier-Full,single_period_newsvendor_0018,Qwen3-8B_k5,5,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
ReplenishVerifier-Full,single_period_newsvendor_0018,Qwen3-8B_k6,6,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
ReplenishVerifier-Full,single_period_newsvendor_0018,Qwen3-8B_k7,7,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
ReplenishVerifier-Full,single_period_newsvendor_0019,Qwen3-8B_k0,0,True,Optimal,1.0,0.8333333333333334,1.0,0.9416666666666668,False
ReplenishVerifier-Full,single_period_newsvendor_0019,Qwen3-8B_k1,1,True,Optimal,1.0,0.8333333333333334,1.0,0.9416666666666668,False
ReplenishVerifier-Full,single_period_newsvendor_0019,Qwen3-8B_k2,2,True,Optimal,1.0,0.8333333333333334,1.0,0.9416666666666668,False
ReplenishVerifier-Full,single_period_newsvendor_0019,Qwen3-8B_k3,3,True,Optimal,1.0,0.8333333333333334,1.0,0.9416666666666668,False
ReplenishVerifier-Full,single_period_newsvendor_0019,Qwen3-8B_k4,4,True,Optimal,1.0,0.8333333333333334,1.0,0.9416666666666668,False
ReplenishVerifier-Full,single_period_newsvendor_0019,Qwen3-8B_k5,5,True,Optimal,1.0,0.8333333333333334,1.0,0.9416666666666668,False
ReplenishVerifier-Full,single_period_newsvendor_0019,Qwen3-8B_k6,6,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,True
ReplenishVerifier-Full,single_period_newsvendor_0019,Qwen3-8B_k7,7,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0000,Qwen3-8B_k0,0,True,Optimal,1.0,0.85,1.0,0.9475,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0000,Qwen3-8B_k1,1,True,Optimal,1.0,0.85,1.0,0.9475,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0000,Qwen3-8B_k2,2,True,Optimal,1.0,0.85,1.0,0.9475,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0000,Qwen3-8B_k3,3,True,Optimal,1.0,0.85,1.0,0.9475,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0000,Qwen3-8B_k4,4,True,Optimal,1.0,0.85,1.0,0.9475,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0000,Qwen3-8B_k5,5,True,Optimal,1.0,0.85,1.0,0.9475,True
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0000,Qwen3-8B_k6,6,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0000,Qwen3-8B_k7,7,True,Optimal,1.0,0.85,1.0,0.9475,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0001,Qwen3-8B_k0,0,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0001,Qwen3-8B_k1,1,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0001,Qwen3-8B_k2,2,True,Optimal,1.0,0.845,1.0,0.94575,True
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0001,Qwen3-8B_k3,3,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0001,Qwen3-8B_k4,4,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0001,Qwen3-8B_k5,5,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0001,Qwen3-8B_k6,6,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0001,Qwen3-8B_k7,7,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0002,Qwen3-8B_k0,0,True,Optimal,1.0,0.845,0.6666666666666666,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0002,Qwen3-8B_k1,1,False,Error,0.0,0.0,0.0,0.0,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0002,Qwen3-8B_k2,2,True,Optimal,1.0,0.875,0.6666666666666666,0.9562499999999999,True
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0002,Qwen3-8B_k3,3,True,Optimal,1.0,0.845,0.6666666666666666,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0002,Qwen3-8B_k4,4,False,Error,0.0,0.0,0.0,0.0,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0002,Qwen3-8B_k5,5,True,Optimal,1.0,0.845,0.6666666666666666,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0002,Qwen3-8B_k6,6,True,Optimal,0.0,0.845,0.3333333333333333,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0002,Qwen3-8B_k7,7,True,Optimal,0.0,0.845,0.3333333333333333,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0003,Qwen3-8B_k0,0,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0003,Qwen3-8B_k1,1,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0003,Qwen3-8B_k2,2,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0003,Qwen3-8B_k3,3,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0003,Qwen3-8B_k4,4,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0003,Qwen3-8B_k5,5,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0003,Qwen3-8B_k6,6,True,Optimal,1.0,0.86,1.0,0.951,True
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0003,Qwen3-8B_k7,7,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0004,Qwen3-8B_k0,0,True,Optimal,1.0,0.875,1.0,0.9562499999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0004,Qwen3-8B_k1,1,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0004,Qwen3-8B_k2,2,True,Optimal,1.0,0.835,1.0,0.9422499999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0004,Qwen3-8B_k3,3,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0004,Qwen3-8B_k4,4,True,Optimal,1.0,0.875,1.0,0.9562499999999999,True
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0004,Qwen3-8B_k5,5,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0004,Qwen3-8B_k6,6,True,Optimal,1.0,0.875,1.0,0.9562499999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0004,Qwen3-8B_k7,7,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0005,Qwen3-8B_k0,0,True,Optimal,1.0,0.86,1.0,0.951,True
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0005,Qwen3-8B_k1,1,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0005,Qwen3-8B_k2,2,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0005,Qwen3-8B_k3,3,True,Optimal,1.0,0.86,1.0,0.951,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0005,Qwen3-8B_k4,4,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0005,Qwen3-8B_k5,5,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0005,Qwen3-8B_k6,6,True,Optimal,1.0,0.86,1.0,0.951,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0005,Qwen3-8B_k7,7,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0006,Qwen3-8B_k0,0,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0006,Qwen3-8B_k1,1,False,Error,0.0,0.0,0.0,0.0,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0006,Qwen3-8B_k2,2,False,Error,0.0,0.0,0.0,0.0,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0006,Qwen3-8B_k3,3,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0006,Qwen3-8B_k4,4,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0006,Qwen3-8B_k5,5,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0006,Qwen3-8B_k6,6,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0006,Qwen3-8B_k7,7,True,Optimal,1.0,0.845,1.0,0.94575,True
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0007,Qwen3-8B_k0,0,True,Optimal,1.0,0.85,1.0,0.9475,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0007,Qwen3-8B_k1,1,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0007,Qwen3-8B_k2,2,True,Optimal,1.0,0.85,1.0,0.9475,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0007,Qwen3-8B_k3,3,True,Optimal,1.0,0.85,1.0,0.9475,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0007,Qwen3-8B_k4,4,True,Optimal,1.0,0.85,1.0,0.9475,True
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0007,Qwen3-8B_k5,5,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0007,Qwen3-8B_k6,6,True,Optimal,1.0,0.85,1.0,0.9475,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0007,Qwen3-8B_k7,7,True,Optimal,1.0,0.85,1.0,0.9475,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0008,Qwen3-8B_k0,0,True,Optimal,1.0,0.86,1.0,0.951,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0008,Qwen3-8B_k1,1,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0008,Qwen3-8B_k2,2,True,Optimal,1.0,0.86,1.0,0.951,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0008,Qwen3-8B_k3,3,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0008,Qwen3-8B_k4,4,True,Optimal,1.0,0.86,1.0,0.951,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0008,Qwen3-8B_k5,5,True,Optimal,1.0,0.86,1.0,0.951,True
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0008,Qwen3-8B_k6,6,True,Optimal,1.0,0.86,1.0,0.951,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0008,Qwen3-8B_k7,7,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0009,Qwen3-8B_k0,0,True,Optimal,1.0,0.835,1.0,0.9422499999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0009,Qwen3-8B_k1,1,True,Optimal,1.0,0.86,1.0,0.951,True
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0009,Qwen3-8B_k2,2,True,Optimal,1.0,0.86,1.0,0.951,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0009,Qwen3-8B_k3,3,True,Optimal,1.0,0.835,1.0,0.9422499999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0009,Qwen3-8B_k4,4,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0009,Qwen3-8B_k5,5,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0009,Qwen3-8B_k6,6,True,Optimal,1.0,0.86,1.0,0.951,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0009,Qwen3-8B_k7,7,True,Optimal,1.0,0.86,1.0,0.951,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0010,Qwen3-8B_k0,0,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0010,Qwen3-8B_k1,1,True,Optimal,1.0,0.875,1.0,0.9562499999999999,True
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0010,Qwen3-8B_k2,2,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0010,Qwen3-8B_k3,3,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0010,Qwen3-8B_k4,4,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0010,Qwen3-8B_k5,5,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0010,Qwen3-8B_k6,6,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0010,Qwen3-8B_k7,7,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0011,Qwen3-8B_k0,0,False,Error,0.0,0.0,0.0,0.0,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0011,Qwen3-8B_k1,1,False,Error,0.0,0.0,0.0,0.0,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0011,Qwen3-8B_k2,2,False,Error,0.0,0.0,0.0,0.0,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0011,Qwen3-8B_k3,3,True,Optimal,1.0,0.835,1.0,0.9422499999999999,True
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0011,Qwen3-8B_k4,4,False,Error,0.0,0.0,0.0,0.0,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0011,Qwen3-8B_k5,5,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0011,Qwen3-8B_k6,6,False,Error,0.0,0.0,0.0,0.0,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0011,Qwen3-8B_k7,7,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0012,Qwen3-8B_k0,0,True,Optimal,1.0,0.875,1.0,0.9562499999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0012,Qwen3-8B_k1,1,True,Optimal,1.0,0.875,1.0,0.9562499999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0012,Qwen3-8B_k2,2,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0012,Qwen3-8B_k3,3,True,Optimal,1.0,0.875,1.0,0.9562499999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0012,Qwen3-8B_k4,4,True,Optimal,1.0,0.875,1.0,0.9562499999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0012,Qwen3-8B_k5,5,True,Optimal,1.0,0.875,1.0,0.9562499999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0012,Qwen3-8B_k6,6,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0012,Qwen3-8B_k7,7,True,Optimal,1.0,0.875,1.0,0.9562499999999999,True
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0013,Qwen3-8B_k0,0,True,Optimal,1.0,0.875,1.0,0.9562499999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0013,Qwen3-8B_k1,1,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0013,Qwen3-8B_k2,2,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0013,Qwen3-8B_k3,3,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0013,Qwen3-8B_k4,4,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0013,Qwen3-8B_k5,5,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0013,Qwen3-8B_k6,6,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0013,Qwen3-8B_k7,7,True,Optimal,1.0,0.875,1.0,0.9562499999999999,True
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0014,Qwen3-8B_k0,0,True,Optimal,1.0,0.875,1.0,0.9562499999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0014,Qwen3-8B_k1,1,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0014,Qwen3-8B_k2,2,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0014,Qwen3-8B_k3,3,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0014,Qwen3-8B_k4,4,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0014,Qwen3-8B_k5,5,True,Optimal,1.0,0.875,1.0,0.9562499999999999,True
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0014,Qwen3-8B_k6,6,True,Optimal,1.0,0.875,1.0,0.9562499999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0014,Qwen3-8B_k7,7,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0015,Qwen3-8B_k0,0,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0015,Qwen3-8B_k1,1,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0015,Qwen3-8B_k2,2,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0015,Qwen3-8B_k3,3,True,Optimal,1.0,0.875,1.0,0.9562499999999999,True
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0015,Qwen3-8B_k4,4,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0015,Qwen3-8B_k5,5,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0015,Qwen3-8B_k6,6,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0015,Qwen3-8B_k7,7,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0016,Qwen3-8B_k0,0,True,Optimal,1.0,0.835,1.0,0.9422499999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0016,Qwen3-8B_k1,1,True,Optimal,1.0,0.86,1.0,0.951,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0016,Qwen3-8B_k2,2,True,Optimal,1.0,0.86,1.0,0.951,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0016,Qwen3-8B_k3,3,True,Optimal,1.0,0.86,1.0,0.951,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0016,Qwen3-8B_k4,4,True,Optimal,1.0,0.86,1.0,0.951,True
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0016,Qwen3-8B_k5,5,True,Optimal,1.0,0.835,1.0,0.9422499999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0016,Qwen3-8B_k6,6,True,Optimal,1.0,0.86,1.0,0.951,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0016,Qwen3-8B_k7,7,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0017,Qwen3-8B_k0,0,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0017,Qwen3-8B_k1,1,True,Optimal,1.0,0.675,1.0,0.8374999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0017,Qwen3-8B_k2,2,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0017,Qwen3-8B_k3,3,True,Optimal,1.0,0.675,1.0,0.8374999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0017,Qwen3-8B_k4,4,False,Error,0.0,0.0,0.0,0.0,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0017,Qwen3-8B_k5,5,True,Optimal,1.0,0.845,1.0,0.94575,True
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0017,Qwen3-8B_k6,6,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0017,Qwen3-8B_k7,7,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0018,Qwen3-8B_k0,0,True,Optimal,0.0,0.845,0.25,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0018,Qwen3-8B_k1,1,True,Optimal,1.0,0.875,0.75,0.9562499999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0018,Qwen3-8B_k2,2,True,Optimal,1.0,0.875,0.75,0.9562499999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0018,Qwen3-8B_k3,3,True,Optimal,1.0,0.875,0.75,0.9562499999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0018,Qwen3-8B_k4,4,True,Optimal,1.0,0.875,0.75,0.9562499999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0018,Qwen3-8B_k5,5,True,Optimal,0.0,0.845,0.25,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0018,Qwen3-8B_k6,6,True,Optimal,1.0,0.875,0.75,0.9562499999999999,True
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0018,Qwen3-8B_k7,7,True,Optimal,1.0,0.875,0.75,0.9562499999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0019,Qwen3-8B_k0,0,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0019,Qwen3-8B_k1,1,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0019,Qwen3-8B_k2,2,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0019,Qwen3-8B_k3,3,True,Optimal,1.0,0.875,1.0,0.9562499999999999,True
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0019,Qwen3-8B_k4,4,True,Optimal,1.0,0.845,1.0,0.94575,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0019,Qwen3-8B_k5,5,True,Infeasible,0.0,0.875,0.0,0.0,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0019,Qwen3-8B_k6,6,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,fixed_order_cost_big_m_0019,Qwen3-8B_k7,7,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
ReplenishVerifier-TypeAware,multi_item_capacity_0000,Qwen3-8B_k0,0,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
ReplenishVerifier-TypeAware,multi_item_capacity_0000,Qwen3-8B_k1,1,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
ReplenishVerifier-TypeAware,multi_item_capacity_0000,Qwen3-8B_k2,2,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
ReplenishVerifier-TypeAware,multi_item_capacity_0000,Qwen3-8B_k3,3,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
ReplenishVerifier-TypeAware,multi_item_capacity_0000,Qwen3-8B_k4,4,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
ReplenishVerifier-TypeAware,multi_item_capacity_0000,Qwen3-8B_k5,5,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
ReplenishVerifier-TypeAware,multi_item_capacity_0000,Qwen3-8B_k6,6,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,True
ReplenishVerifier-TypeAware,multi_item_capacity_0000,Qwen3-8B_k7,7,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
ReplenishVerifier-TypeAware,multi_item_capacity_0001,Qwen3-8B_k0,0,True,Infeasible,0.0,0.71875,0.0,0.0,False
ReplenishVerifier-TypeAware,multi_item_capacity_0001,Qwen3-8B_k1,1,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
ReplenishVerifier-TypeAware,multi_item_capacity_0001,Qwen3-8B_k2,2,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
ReplenishVerifier-TypeAware,multi_item_capacity_0001,Qwen3-8B_k3,3,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
ReplenishVerifier-TypeAware,multi_item_capacity_0001,Qwen3-8B_k4,4,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
ReplenishVerifier-TypeAware,multi_item_capacity_0001,Qwen3-8B_k5,5,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,True
